"","X","TimeCriteria","RecordID","Time","x","y","Label1","Label2","Label3","Label4","Planet","dis","rad","deg","postime","scorestate","biscorecounter","curstates","comstates","dis_trav"
"527",1011,"4th Quarter",91,373,31,31,"Shot","Score","",NA,"mars",14,0,0,20,2,1,10,10.2,184.547170756741
"528",1060,"4th Quarter",93,451,32,21,"Shot","Miss","",NA,"mars",4.12310562561766,0.244978663126864,14.0362434679265,17,0,0,10,10,172.755200177318
"529",1065,"4th Quarter",94,457,32,29,"Shot","Miss","",NA,"mars",12.0415945787923,0.0831412318884412,4.76364169072618,3,0,0,10,10,22.4430897616992
"530",1105,"4th Quarter",97,581,32,19,"Shot","Score","",NA,"mars",2.23606797749979,0.463647609000806,26.565051177078,8,2,1,9,9.2,87.6898216358871
"531",1125,"4th Quarter",98,688,20,15,"Shot","Miss","",NA,"mars",11.1803398874989,1.39094282700242,79.695153531234,14,0,0,10,10,154.386739154784
"532",1147,"4th Quarter",99,847,43,35,"Shot","Miss","",NA,"mars",21.6333076527839,0.588002603547568,33.6900675259798,18,0,0,5,5,154.865001213957
"533",1185,"4th Quarter",101,911,29,17,"Shot","Score","",NA,"mars",2,-1.5707963267949,-90,13,2,1,9,9.2,151.214606963753
"534",1214,"4th Quarter",102,1043,28,27,"Shot","Miss","",NA,"mars",10.4403065089106,-0.291456794477867,-16.6992442339936,22,0,0,10,10,173.798925175896
"535",1227,"4th Quarter",104,1174,35,19,"Shot","Score","",NA,"mars",4.47213595499958,1.10714871779409,63.434948822922,13,2,1,10,10.2,127.834254986977
"536",1242,"4th Quarter",105,1235,32,20,"Shot","Score","",NA,"mars",3.16227766016838,0.321750554396642,18.434948822922,12,2,1,9,9.2,143.908302304051
"537",1257,"4th Quarter",106,1353,21,28,"Shot","Miss","",NA,"mars",14.8660687473185,-0.737815060120465,-42.2736890060937,10,0,0,6,6,113.38505357273
"538",26,"1st Quarter",5,77,34,17,"Shot","Miss","",NA,"mars",3,1.5707963267949,90,17,0,0,9,9,131.939001213456
"539",44,"1st Quarter",7,108,32,39,"Shot","Miss","",NA,"mars",22.0227155455452,0.045423279421577,2.60256220249981,15,0,0,11,11,184.455216427889
"540",69,"1st Quarter",11,176,28,38,"Shot","Miss","",NA,"mars",21.2132034355964,-0.141897054604164,-8.13010235415598,10,0,0,11,11,136.05450079311
"541",88,"1st Quarter",17,301,29,17,"Shot","Score","",NA,"mars",2,-1.5707963267949,-90,4,2,1,9,9.2,58.9005020056393
"542",98,"1st Quarter",19,330,52,18,"Shot","Miss","",NA,"mars",21.0237960416286,1.52321322351791,87.2736890060937,7,0,0,3,3,90.5793066059938
"543",109,"1st Quarter",20,343,25,18,"Shot","Miss","",NA,"mars",6.08276253029822,-1.40564764938027,-80.5376777919744,10,0,0,10,10,76.6092224307453
"544",113,"1st Quarter",21,350,29,30,"Shot","Score","",NA,"mars",13.1529464379659,-0.152649328395265,-8.74616226255521,3,2,1,10,10.2,26.2357250256364
"545",127,"1st Quarter",23,383,26,19,"Shot","Miss","",NA,"mars",5.3851648071345,-1.19028994968253,-68.1985905136482,11,0,0,10,10,108.721843305259
"546",136,"1st Quarter",24,425,32,22,"Shot","Miss","",NA,"mars",5.09901951359278,0.197395559849881,11.3099324740202,8,0,0,10,10,86.7833622762318
"547",157,"1st Quarter",29,480,48,32,"Shot","Score","",NA,"mars",22.6715680975093,0.847816973393406,48.5763343749974,15,2,1,5,5.2,173.541139121238
"548",190,"1st Quarter",33,614,17,34,"Shot","Miss","",NA,"mars",22.0227155455452,-0.688924388214861,-39.4724598483438,12,0,0,6,6,160.088891991197
"549",198,"1st Quarter",34,628,47,30,"Shot","Miss","",NA,"mars",20.6155281280883,0.888479771920149,50.9061411137705,10,0,0,5,5,101.925087194441
"550",219,"1st Quarter",36,667,38,30,"Shot","Miss","",NA,"mars",14.7648230602334,0.493941368919581,28.3007557660064,23,0,0,10,10,237.336880906358
"551",237,"1st Quarter",38,714,15,30,"Shot","Miss","",NA,"mars",20.6155281280883,-0.888479771920149,-50.9061411137705,20,0,0,6,6,171.122350160973
"552",248,"1st Quarter",41,792,28,34,"Shot","Score","",NA,"mars",17.2626765016321,-0.17467219900824,-10.0079798014413,11,2,1,11,11.2,97.6416221242877
"553",256,"2nd Quarter",44,46,10,22,"Shot","Miss","",NA,"mars",21.5870331449229,-1.337053145926,-76.6075022462489,5,0,0,4,4,94.918847070453
"554",283,"2nd Quarter",48,161,33,21,"Shot","Miss","",NA,"mars",4.47213595499958,0.463647609000806,26.565051177078,10,0,0,10,10,104.031966167999
"555",290,"2nd Quarter",51,198,34,17,"Shot","Score","",NA,"mars",3,1.5707963267949,90,3,2,1,9,9.2,58.5321939976924
"556",303,"2nd Quarter",54,282,11,19,"Shot","Score","",NA,"mars",20.0997512422418,-1.47112767430373,-84.2894068625004,13,2,1,4,4.2,140.813653696916
"557",314,"2nd Quarter",57,370,17,32,"Shot","Miss","",NA,"mars",20.5182845286832,-0.75092906239794,-43.025065989118,8,0,0,6,6,104.692441239959
"558",323,"2nd Quarter",59,398,47,34,"Shot","Score","",NA,"mars",23.3452350598575,0.755104403478673,43.2642954110716,10,2,1,5,5.2,164.281835051032
"559",337,"2nd Quarter",63,574,10,15,"Shot","Miss","",NA,"mars",21.095023109729,1.47584462045214,84.5596679689945,8,0,0,10,10,64.6131604210542
"560",344,"2nd Quarter",64,600,34,16,"Shot","Score","",NA,"mars",3.16227766016838,-1.24904577239825,-71.565051177078,5,2,1,10,10.2,52.2327932847349
"561",365,"2nd Quarter",66,680,33,38,"Shot","Score","",NA,"mars",21.095023109729,0.0949517063427563,5.44033203100551,18,2,1,11,11.2,224.998021170708
"562",384,"2nd Quarter",71,749,46,16,"Shot","Miss","",NA,"mars",15.0332963783729,-1.50422816301907,-86.1859251657096,7,0,0,10,10,89.0420868895037
"563",402,"2nd Quarter",73,795,12,34,"Shot","Miss","",NA,"mars",25.4950975679639,-0.840896668643165,-48.1798301198642,10,0,0,8,8,125.909363265203
"564",415,"2nd Quarter",75,938,15,34,"Shot","Miss","",NA,"mars",23.3452350598575,-0.755104403478673,-43.2642954110716,16,0,0,6,6,125.160794010696
"565",446,"2nd Quarter",79,1037,11,20,"Shot","Miss","",NA,"mars",20.2237484161567,-1.4219063791854,-81.4692343900519,20,0,0,4,4,179.664838953955
"566",472,"2nd Quarter",81,1112,30,28,"Shot","Miss","",NA,"mars",11.0453610171873,-0.0906598872007451,-5.19442890773481,21,0,0,10,10,245.492432419311
"567",507,"2nd Quarter",87,1259,50,22,"Shot","Miss","",NA,"mars",19.6468827043885,1.31347261182381,75.2564371635293,18,0,0,3,3,142.552632693197
"568",598,"3rd Quarter",101,313,31,23,"Shot","Miss","",NA,"mars",6,0,0,12,0,0,10,10,181.85443522809
"569",600,"3rd Quarter",102,316,35,16,"Shot","Score","",NA,"mars",4.12310562561766,-1.32581766366803,-75.9637565320735,0,2,1,10,10.2,4.12310562561766
"570",622,"3rd Quarter",108,457,37,21,"Shot","Miss","",NA,"mars",7.21110255092798,0.982793723247329,56.3099324740202,9,0,0,10,10,121.590804528185
"571",626,"3rd Quarter",109,482,34,18,"Shot","Score","",NA,"mars",3.16227766016838,1.24904577239825,71.565051177078,3,2,1,9,9.2,28.9076715602776
"572",632,"3rd Quarter",111,519,32,39,"Shot","Score","",NA,"mars",22.0227155455452,0.045423279421577,2.60256220249981,3,2,1,11,11.2,56.705993958906
"573",647,"3rd Quarter",114,556,46,34,"Shot","Miss","",NA,"mars",22.6715680975093,0.722979353401491,41.4236656250027,12,0,0,5,5,136.557932868419
"574",659,"3rd Quarter",117,674,18,29,"Shot","Miss","",NA,"mars",17.6918060129541,-0.825376850520738,-47.2906100426385,9,0,0,6,6,104.523682579846
"575",672,"3rd Quarter",120,745,36,23,"Shot","Score","",NA,"mars",7.81024967590665,0.694738276196703,39.8055710922652,12,2,1,10,10.2,138.015798490148
"576",703,"3rd Quarter",124,981,42,38,"Shot","Miss","",NA,"mars",23.7065391822594,0.482513295022477,27.6459753637387,13,0,0,11,11,156.875834327466
"577",742,"3rd Quarter",131,1149,37,38,"Shot","Miss","",NA,"mars",21.8403296678416,0.278299659005111,15.9453959009229,14,0,0,11,11,159.734694564789
"578",759,"3rd Quarter",133,1225,46,18,"Shot","Score","",NA,"mars",15.0332963783729,1.50422816301907,86.1859251657096,17,2,1,3,3.2,157.096233066752
"579",772,"3rd Quarter",135,1294,30,17,"Shot","Miss","",NA,"mars",1,-1.5707963267949,-90,9,0,0,9,9,131.915695877509
"580",781,"4th Quarter",137,36,28,19,"Shot","Miss","",NA,"mars",3.60555127546399,-0.982793723247329,-56.3099324740202,8,0,0,9,9,93.088479774548
"581",783,"4th Quarter",138,39,33,17,"Shot","Score","",NA,"mars",2,1.5707963267949,90,2,2,1,9,9.2,2
"582",795,"4th Quarter",140,63,35,18,"Shot","Miss","",NA,"mars",4.12310562561766,1.32581766366803,75.9637565320735,7,0,0,10,10,89.3232778124133
"583",802,"4th Quarter",143,120,29,17,"Shot","Score","",NA,"mars",2,-1.5707963267949,-90,4,2,1,9,9.2,78.7375258815987
"584",824,"4th Quarter",145,164,33,17,"Shot","Score","",NA,"mars",2,1.5707963267949,90,22,2,1,9,9.2,177.23249815902
"585",854,"4th Quarter",152,375,21,18,"Shot","Miss","",NA,"mars",10.0498756211209,-1.47112767430373,-84.2894068625004,10,0,0,4,4,83.8149971900164
"586",865,"4th Quarter",155,451,36,40,"Shot","Score","",NA,"mars",23.5372045918796,0.214060683563821,12.2647737278924,9,2,1,11,11.2,117.00539970006
"587",892,"4th Quarter",160,594,10,23,"Shot","Miss","",NA,"mars",21.8403296678416,-1.29249666778979,-74.0546040990772,7,0,0,4,4,95.0494566545347
"588",909,"4th Quarter",163,622,24,27,"Shot","Miss","",NA,"mars",12.2065556157337,-0.610725964389209,-34.9920201985587,13,0,0,10,10,148.703869501048
"589",923,"4th Quarter",165,655,32,20,"Shot","Miss","",NA,"mars",3.16227766016838,0.321750554396642,18.434948822922,14,0,0,9,9,129.53725492558
"590",931,"4th Quarter",168,689,31,33,"Shot","Miss","",NA,"mars",16,0,0,4,0,0,11,11,63.0426612157364
"591",943,"4th Quarter",170,809,28,18,"Shot","Score","",NA,"mars",3.16227766016838,-1.24904577239825,-71.565051177078,12,2,1,9,9.2,112.110639742787
"592",965,"4th Quarter",173,881,33,18,"Shot","Miss","",NA,"mars",2.23606797749979,1.10714871779409,63.434948822922,3,0,0,9,9,23.5470117268712
"593",974,"4th Quarter",175,905,29,32,"Shot","Miss","",NA,"mars",15.1327459504216,-0.132551532296674,-7.59464336859144,4,0,0,11,11,72.3377696908299
"594",21,"1st Quarter",3,40,37,23,"Shot","Miss","",NA,"mars",8.48528137423857,0.785398163397448,45,16,0,0,10,10,171.876507626242
"595",30,"1st Quarter",5,56,29,20,"Shot","Miss","",NA,"mars",3.60555127546399,-0.588002603547568,-33.6900675259798,5,0,0,9,9,102.860229920792
"596",86,"1st Quarter",16,268,36,16,"Shot","Miss","",NA,"mars",5.09901951359278,-1.37340076694502,-78.6900675259798,14,0,0,10,10,146.38243507615
"597",115,"1st Quarter",21,341,29,19,"Shot","Miss","",NA,"mars",2.82842712474619,-0.785398163397448,-45,9,0,0,9,9,127.394477587029
"598",141,"1st Quarter",27,451,12,27,"Shot","Miss","",NA,"mars",21.4709105535839,-1.08631839775787,-62.24145939894,4,0,0,6,6,86.1797389211749
"599",152,"1st Quarter",30,494,34,20,"Shot","Score","",NA,"mars",4.24264068711928,0.785398163397448,45,6,2,1,10,10.2,93.5791396925831
"600",165,"1st Quarter",32,520,38,22,"Shot","Miss","",NA,"mars",8.60232526704263,0.950546840812075,54.4623222080256,10,0,0,10,10,112.510205250506
"601",187,"1st Quarter",35,576,48,32,"Shot","Miss","",NA,"mars",22.6715680975093,0.847816973393406,48.5763343749974,3,0,0,5,5,39.938958842871
"602",199,"1st Quarter",37,602,41,25,"Shot","Miss","",NA,"mars",12.8062484748657,0.896055384571344,51.3401917459099,9,0,0,5,5,91.3678930388759
"603",221,"1st Quarter",42,722,35,18,"Shot","Score","",NA,"mars",4.12310562561766,1.32581766366803,75.9637565320735,7,2,1,10,10.2,68.1223860840736
"604",231,"1st Quarter",44,746,33,20,"Shot","Score","Foul",NA,"mars",3.60555127546399,0.588002603547568,33.6900675259798,7,2,1,9,9.2,83.8844481804833
"605",249,"1st Quarter",46,795,38,18,"Shot","Miss","",NA,"mars",7.07106781186548,1.42889927219073,81.869897645844,13,0,0,10,10,143.077043894764
"606",274,"1st Quarter",49,907,35,21,"Shot","Miss","",NA,"mars",5.65685424949238,0.785398163397448,45,10,0,0,10,10,126.285656394912
"607",286,"1st Quarter",53,954,32,18,"Shot","Score","",NA,"mars",1.4142135623731,0.785398163397448,45,9,2,1,9,9.2,105.209362590163
"608",316,"2nd Quarter",57,18,36,16,"Shot","Foul","",NA,"mars",5.09901951359278,-1.37340076694502,-78.6900675259798,10,1,0,10,10.1,94.4359530707654
"609",330,"2nd Quarter",58,47,36,33,"Shot","Miss","",NA,"mars",16.7630546142402,0.302884868374971,17.3540246362613,9,0,0,11,11,79.3562604725997
"610",345,"2nd Quarter",59,62,35,19,"Shot","Miss","",NA,"mars",4.47213595499958,1.10714871779409,63.434948822922,14,0,0,10,10,134.557631261371
"611",371,"2nd Quarter",65,125,33,38,"Shot","Miss","",NA,"mars",21.095023109729,0.0949517063427563,5.44033203100551,12,0,0,11,11,128.31045785363
"612",396,"2nd Quarter",72,334,42,22,"Shot","Miss","",NA,"mars",12.0830459735946,1.14416883366802,65.5560452195835,7,0,0,5,5,108.605343422269
"613",398,"2nd Quarter",74,349,16,30,"Shot","Miss","",NA,"mars",19.8494332412792,-0.856705628182739,-49.0856167799749,1,0,0,6,6,21.5870331449229
"614",420,"2nd Quarter",77,402,11,20,"Shot","Miss","",NA,"mars",20.2237484161567,-1.4219063791854,-81.4692343900519,18,0,0,4,4,189.895154571259
"615",451,"2nd Quarter",80,556,34,38,"Shot","Score","",NA,"mars",21.2132034355964,0.141897054604164,8.13010235415598,14,2,1,11,11.2,100.794822128258
"616",496,"2nd Quarter",90,757,30,38,"Shot","Miss","",NA,"mars",21.0237960416286,-0.0475831032769834,-2.72631099390627,22,0,0,11,11,210.782689927257
"617",507,"2nd Quarter",92,801,33,20,"Shot","Miss","",NA,"mars",3.60555127546399,0.588002603547568,33.6900675259798,10,0,0,9,9,133.277906647265
"618",511,"2nd Quarter",94,836,14,15,"Shot","Miss","",NA,"mars",17.1172427686237,1.45368758222803,83.2901631922431,3,0,0,10,10,21.4621186047771
"619",537,"2nd Quarter",99,900,32,36,"Shot","Miss","",NA,"mars",19.0262975904404,0.0525830616109417,3.01278750418334,19,0,0,11,11,191.192350331472
"620",581,"2nd Quarter",104,1017,31,36,"Shot","Miss","",NA,"mars",19,0,0,5,0,0,11,11,53.3426257709306
"621",583,"2nd Quarter",105,1047,12,22,"Shot","Miss","",NA,"mars",19.6468827043885,-1.31347261182381,-75.2564371635293,1,0,0,4,4,14.7648230602334
"622",623,"2nd Quarter",110,1153,11,14,"Shot","Miss","",NA,"mars",20.2237484161567,1.4219063791854,81.4692343900519,14,0,0,10,10,176.192039634087
"623",630,"2nd Quarter",111,1164,28,18,"Shot","Foul","",NA,"mars",3.16227766016838,-1.24904577239825,-71.565051177078,9,1,0,9,9.1,39.0223921800225
"624",650,"2nd Quarter",115,1275,30,18,"Shot","Miss","",NA,"mars",1.4142135623731,-0.785398163397448,-45,13,0,0,9,9,139.048472830109
"625",652,"2nd Quarter",116,1279,50,24,"Shot","Score","",NA,"mars",20.2484567313166,1.21780593896799,69.7751405688319,0,2,1,3,3.2,27.6586333718787
"626",676,"3rd Quarter",119,24,23,37,"Shot","Miss","",NA,"mars",21.540659228538,-0.380506377112365,-21.8014094863518,15,0,0,11,11,163.402617564799
"627",693,"3rd Quarter",122,55,32,18,"Shot","Score","",NA,"mars",1.4142135623731,0.785398163397448,45,13,2,1,9,9.2,121.683199475843
"628",732,"3rd Quarter",126,147,33,24,"Shot","Miss","",NA,"mars",7.28010988928052,0.278299659005111,15.9453959009229,15,0,0,10,10,158.911293095482
"629",737,"3rd Quarter",128,156,29,20,"Shot","Score","",NA,"mars",3.60555127546399,-0.588002603547568,-33.6900675259798,3,2,1,9,9.2,39.9699647988022
"630",759,"3rd Quarter",132,249,27,33,"Shot","Score","",NA,"mars",16.4924225024706,-0.244978663126864,-14.0362434679265,16,2,1,11,11.2,150.645151147339
"631",793,"3rd Quarter",136,302,51,22,"Shot","Miss","",NA,"mars",20.6155281280883,1.32581766366803,75.9637565320735,12,0,0,3,3,121.582137497898
"632",854,"3rd Quarter",146,629,29,17,"Shot","Score","",NA,"mars",2,-1.5707963267949,-90,7,2,1,9,9.2,104.198240074372
"633",873,"3rd Quarter",148,659,47,32,"Shot","Miss","",NA,"mars",21.9317121994613,0.817645045832702,46.8476102659946,16,0,0,5,5,165.455447939717
"634",888,"3rd Quarter",150,715,30,17,"Shot","Score","",NA,"mars",1,-1.5707963267949,-90,9,2,1,9,9.2,116.726014716033
"635",904,"3rd Quarter",152,746,53,17,"Shot","Miss","",NA,"mars",22,1.5707963267949,90,11,0,0,3,3,123.542132248209
"636",908,"3rd Quarter",153,776,30,18,"Shot","Miss","",NA,"mars",1.4142135623731,-0.785398163397448,-45,3,0,0,9,9,29.7233060055253
"637",918,"3rd Quarter",155,849,9,18,"Shot","Miss","",NA,"mars",22.0227155455452,-1.52537304737332,-87.3974377975002,8,0,0,4,4,127.729867210599
"638",928,"3rd Quarter",156,862,26,38,"Shot","Miss","",NA,"mars",21.5870331449229,-0.233743180868901,-13.3924977537511,10,0,0,11,11,59.5994264608995
"639",954,"3rd Quarter",158,901,24,37,"Shot","Miss","",NA,"mars",21.1896201004171,-0.336674819386727,-19.2900462191887,13,0,0,11,11,96.1737748284848
"640",960,"3rd Quarter",161,927,51,31,"Shot","Miss","",NA,"mars",24.4131112314674,0.960070362405688,55.0079798014413,5,0,0,7,7,84.9820294411841
"641",993,"3rd Quarter",166,1002,51,18,"Shot","Miss","",NA,"mars",20.0249843945008,1.52083793107295,87.1375947738883,2,0,0,3,3,33.2415402771893
"642",1011,"3rd Quarter",168,1029,35,19,"Shot","Score","",NA,"mars",4.47213595499958,1.10714871779409,63.434948822922,16,2,1,10,10.2,159.954893972245
"643",1036,"4th Quarter",174,47,34,20,"Shot","Miss","",NA,"mars",4.24264068711928,0.785398163397448,45,16,0,0,10,10,207.745397412519
"644",1052,"4th Quarter",180,85,35,19,"Shot","Foul","",NA,"mars",4.47213595499958,1.10714871779409,63.434948822922,7,1,0,10,10.1,108.9621398188
"645",1080,"4th Quarter",182,151,34,18,"Shot","Score","",NA,"mars",3.16227766016838,1.24904577239825,71.565051177078,17,2,1,9,9.2,194.791511504823
"646",1092,"4th Quarter",184,172,31,17,"Shot","Miss","",NA,"mars",0,0,0,6,0,0,9,9,100.270100730095
"647",1114,"4th Quarter",188,241,34,21,"Shot","Miss","",NA,"mars",5,0.643501108793284,36.869897645844,9,0,0,10,10,107.527721623771
"648",1125,"4th Quarter",190,279,32,32,"Shot","Score","",NA,"mars",15.0332963783729,0.0665681637758238,3.81407483429035,9,2,1,11,11.2,117.252060642775
"649",1141,"4th Quarter",193,322,33,17,"Shot","Miss","",NA,"mars",2,1.5707963267949,90,13,0,0,9,9,122.979404221567
"650",1157,"4th Quarter",196,393,32,20,"Shot","Score","",NA,"mars",3.16227766016838,0.321750554396642,18.434948822922,13,2,1,9,9.2,142.586496818063
"651",1171,"4th Quarter",198,427,33,18,"Shot","Miss","",NA,"mars",2.23606797749979,1.10714871779409,63.434948822922,8,0,0,9,9,102.041277925451
"652",1183,"4th Quarter",200,444,35,20,"Shot","Score","",NA,"mars",5,0.927295218001612,53.130102354156,6,2,1,10,10.2,117.129583468385
"653",1207,"4th Quarter",203,519,14,30,"Shot","Miss","",NA,"mars",21.4009345590327,-0.917949695694122,-52.5946433685914,16,0,0,6,6,180.835913940022
"654",1225,"4th Quarter",205,545,23,38,"Shot","TO","",NA,"mars",22.4722050542442,-0.363978956509644,-20.8544580395783,15,1,0,11,11.1,170.948472042388
"655",1246,"4th Quarter",207,599,33,21,"Shot","Miss","Foul",NA,"mars",4.47213595499958,0.463647609000806,26.565051177078,19,0,0,10,10,192.460161063955
"656",1260,"4th Quarter",209,700,33,20,"Shot","Miss","",NA,"mars",3.60555127546399,0.588002603547568,33.6900675259798,11,0,0,9,9,93.9725161823754
"657",1282,"4th Quarter",211,733,28,19,"Shot","Score","",NA,"mars",3.60555127546399,-0.982793723247329,-56.3099324740202,17,2,1,9,9.2,208.675506280196
"658",1302,"4th Quarter",213,779,13,32,"Shot","Miss","",NA,"mars",23.43074902772,-0.876058050598193,-50.1944289077348,13,0,0,6,6,141.958141432592
"659",1321,"4th Quarter",216,850,15,29,"Shot","Score","",NA,"mars",20,-0.927295218001612,-53.130102354156,16,2,1,6,6.2,146.825059805965
"660",1351,"4th Quarter",225,1008,36,19,"Shot","Score","",NA,"mars",5.3851648071345,1.19028994968253,68.1985905136482,7,2,1,10,10.2,120.672394365789
"661",1358,"4th Quarter",227,1033,24,37,"Shot","Score","",NA,"mars",21.1896201004171,-0.336674819386727,-19.2900462191887,4,2,1,11,11.2,61.7016318843167
"662",1363,"4th Quarter",229,1064,15,30,"Shot","Miss","",NA,"mars",20.6155281280883,-0.888479771920149,-50.9061411137705,4,0,0,6,6,69.1435342882031
"663",1365,"4th Quarter",230,1069,34,19,"Shot","Score","",NA,"mars",3.60555127546399,0.982793723247329,56.3099324740202,2,2,1,9,9.2,2.23606797749979
